,serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
36472,0,1.256391944,30,1,0.346826587,2000.0,6,1,0,0,0.0
38537,0,0.191073227,65,0,0.1868407169999999,7583.0,13,0,0,0,0.0
144168,0,0.012905173,54,0,5855.0,,9,0,4,0,3.0
95048,0,0.031790019,45,0,2337.0,,8,0,1,0,0.0
76502,0,0.181403261,35,0,0.13520455,5450.0,9,0,0,0,3.0
23152,0,0.7831184059999998,69,1,0.48764074,7726.0,11,4,2,0,1.0
101904,0,0.221318283,36,0,0.6188278729999999,6500.0,12,0,2,0,1.0
140481,0,0.0450450449999999,60,0,3644.0,,13,0,2,0,0.0
124266,0,0.1006915429999999,50,0,0.3466522679999999,8333.0,11,0,3,0,1.0
58150,0,0.3874677109999999,32,0,0.3896855679999999,7600.0,8,0,2,0,0.0
16594,0,0.490850915,50,0,0.1586946089999999,6250.0,2,0,1,0,0.0
9578,0,0.0083019449999999,56,0,0.278272173,10000.0,16,0,1,0,3.0
87745,0,0.075790985,86,0,0.014661779,3000.0,6,0,0,0,0.0
34282,0,0.118283028,63,0,0.056146648,7800.0,8,0,0,0,1.0
36362,0,0.0314344979999999,49,0,0.269287581,8800.0,11,0,2,0,1.0
148958,0,0.0602560229999999,65,0,41.0,,3,0,0,0,2.0
54058,0,0.092841048,44,0,0.15685621,15000.0,9,0,1,0,2.0
106764,0,0.8606278739999998,52,0,129.0,,1,0,0,0,0.0
59935,0,0.0506712039999999,52,1,0.3121570539999999,8200.0,12,0,2,0,2.0
97336,0,1.0131209,28,1,0.023708343,4470.0,3,0,0,0,0.0
18793,0,0.022219292,64,0,0.492802303,2083.0,8,0,1,0,0.0
49916,0,0.0480255259999999,46,0,0.064267352,3500.0,9,0,0,0,1.0
90849,0,0.0178491079999999,36,0,0.177321757,3800.0,2,0,0,0,0.0
4781,0,0.2763174549999999,55,0,0.371958671,9000.0,13,1,1,0,0.0
133757,0,0.0693746439999999,77,0,712.0,,7,0,1,0,0.0
92558,0,0.0,81,0,0.0,,2,0,0,0,0.0
91221,0,0.152158032,51,0,0.400757735,4750.0,9,0,1,0,0.0
19690,0,0.053059688,58,0,0.399192111,8416.0,9,0,2,0,0.0
101792,0,0.08399475,79,0,0.0583883219999999,5000.0,2,0,0,0,0.0
77937,0,0.363003301,29,0,0.134973005,3333.0,11,0,0,0,0.0
97148,0,0.9999999,23,0,0.0,1600.0,1,0,0,0,0.0
87997,0,0.102185188,63,0,1720.0,,6,0,2,0,0.0
147142,0,0.035382914,44,0,0.287392717,12000.0,6,0,1,0,2.0
99976,0,0.0040080569999999,64,0,0.222166667,5999.0,19,0,1,0,0.0
58948,0,0.461592125,43,0,0.5741379309999999,1739.0,5,0,1,0,3.0
51400,0,0.514917082,37,0,0.684126349,2500.0,4,0,1,0,0.0
97112,1,0.9544475990000002,54,1,1.4620213430000002,3185.0,13,1,2,0,0.0
15074,0,0.010080313,76,0,0.00739926,10000.0,23,0,0,0,0.0
29075,0,0.048651629,65,0,0.244722613,13500.0,7,0,3,0,1.0
78340,0,0.6832682599999998,52,0,2.077844311,500.0,5,2,1,0,1.0
129141,0,0.3796203799999999,24,0,5.5,1.0,1,0,0,0,0.0
126841,0,0.0407572149999999,72,0,0.161858565,3916.0,10,0,1,0,0.0
132852,0,0.462346103,34,2,0.282037906,5750.0,8,0,1,1,0.0
96203,0,0.640867252,42,1,0.2131578949999999,9499.0,18,0,2,1,3.0
91607,0,0.014999643,78,0,0.049081985,5500.0,5,0,1,0,0.0
63826,0,0.7072859090000001,51,0,0.7121308690000001,4706.0,8,0,1,0,1.0
61550,0,0.0869214049999999,89,1,135.0,,5,0,0,0,0.0
33550,1,0.41578868,57,1,0.341042017,14874.0,19,0,1,0,3.0
67818,0,0.0044418649999999,51,0,0.260945709,6280.0,8,0,1,0,1.0
80582,1,0.012526208,57,0,0.102867651,17400.0,9,0,1,0,0.0
38817,0,0.0329124049999999,83,0,0.004498875,4000.0,8,0,0,0,0.0
94233,0,0.987734151,55,1,2341.0,,6,0,1,0,0.0
48064,0,0.8336724609999998,40,0,0.420022165,8120.0,6,0,1,0,2.0
31639,0,0.012267645,63,0,0.068655224,6000.0,14,0,0,0,0.0
97107,0,0.9999999,71,0,0.038009464,6550.0,3,0,0,0,2.0
24459,0,0.0048570039999999,55,0,0.0092995349999999,20000.0,2,0,0,0,1.0
11913,0,0.1462605409999999,48,0,0.3079589389999999,7500.0,8,0,1,0,2.0
61555,0,0.0902724899999999,68,1,0.229598893,26750.0,14,0,2,0,3.0
74336,0,0.001899686,74,0,5.0,,5,0,0,0,0.0
3435,0,0.062534085,28,0,0.5895439379999999,898.0,5,0,0,0,0.0
112885,0,0.176949073,66,0,0.390174236,3500.0,11,0,1,1,0.0
128641,0,0.3927093820000001,50,0,0.208982738,5966.0,5,0,0,0,0.0
72538,0,0.0664933509999999,71,0,1.493530499,2163.0,9,0,2,0,0.0
93959,0,0.020205144,35,0,11.0,,5,0,0,0,3.0
82603,0,0.10224469,71,0,1.384083045,3467.0,16,1,2,0,0.0
65686,0,0.7485654859999998,50,0,0.295950675,6000.0,13,0,0,0,1.0
126043,0,0.9999999,65,0,133.0,,3,0,0,0,0.0
8664,0,0.1485958369999999,34,0,0.113932045,15833.0,10,0,2,0,2.0
43195,0,0.139890402,51,0,0.528191834,10800.0,17,0,3,0,2.0
19082,0,0.551054225,46,0,0.425905598,5465.0,5,0,2,0,3.0
121475,0,0.0737950799999999,30,0,0.1379655089999999,4000.0,6,0,0,0,0.0
77709,0,0.165834166,52,0,1753.0,,3,0,1,0,0.0
45577,0,0.9999999,38,0,0.032978447,3850.0,0,0,0,0,2.0
61773,0,0.020844026,52,0,0.475449294,6231.0,15,0,3,0,3.0
15249,0,0.4168494389999999,29,0,0.0282852089999999,3393.0,2,0,0,0,0.0
81030,0,0.154312004,35,0,0.205042747,6900.0,4,0,1,0,1.0
115064,0,0.356816592,69,0,0.322862129,9167.0,5,0,2,0,0.0
142207,0,0.271854296,32,0,0.161674518,11250.0,9,0,0,0,2.0
2395,0,0.138716898,29,2,0.0327641899999999,4333.0,3,0,0,0,0.0
125477,0,0.683663267,68,1,0.645,2199.0,7,0,1,0,0.0
77464,0,0.043040359,44,0,0.0078125,2175.0,2,0,0,0,0.0
13764,0,0.9999999,63,0,6039.0,,11,0,2,0,0.0
140732,0,0.27993128,67,0,0.378384865,25000.0,19,0,3,0,1.0
116671,0,0.101735593,62,0,0.047828713,62911.0,21,0,1,0,2.0
82792,0,1.055955236,28,2,0.307747233,2800.0,5,0,0,0,0.0
39315,0,0.027679262,77,0,0.281258331,3750.0,13,0,1,0,0.0
76025,0,0.009272486,48,0,3189.0,,10,0,2,0,0.0
141130,0,0.0,55,0,1231.0,,5,0,1,0,0.0
681,0,0.030513202,68,0,48.0,,6,0,0,0,0.0
39255,0,0.0004037199999999,38,0,0.446156315,6230.0,17,0,2,0,0.0
140542,0,0.903026209,64,0,0.691940829,12370.0,28,0,5,0,0.0
133819,0,0.0,95,0,0.0,470.0,2,0,0,0,0.0
65897,0,0.914173819,35,0,0.179678978,6416.0,8,0,0,0,2.0
149215,0,0.023218696,82,0,0.0995762709999999,6135.0,13,0,0,0,1.0
114471,0,0.459582198,25,0,0.0184473479999999,1300.0,2,0,0,0,0.0
111483,0,0.7747140379999998,53,0,0.3715538849999999,14363.0,12,0,2,0,1.0
71238,0,0.0348073409999999,44,0,0.532023399,6666.0,17,0,2,0,3.0
64915,0,0.0735258079999999,74,0,86.0,,2,0,0,0,0.0
120455,0,0.0,63,0,0.1666666669999999,5051.0,4,0,1,0,1.0
85399,0,0.3692978659999999,40,0,0.4874178189999999,4410.0,8,0,1,0,1.0
131609,0,0.9999999,23,0,12.0,,0,0,0,0,0.0
23388,0,0.0024833609999999,61,0,1407.0,,5,0,1,0,0.0
61244,0,0.2316537969999999,48,0,0.404193077,2050.0,7,0,1,0,0.0
99318,0,0.107611549,33,0,508.0,,7,0,0,0,2.0
140161,0,0.0020587019999999,63,0,0.145737855,12000.0,7,0,1,0,0.0
19489,0,0.0,35,0,0.401044608,7083.0,4,0,2,0,1.0
54163,0,0.0329262199999999,50,0,0.2499679529999999,7800.0,7,0,2,0,1.0
13608,0,0.770643572,31,0,0.384937238,2150.0,5,0,0,0,0.0
18199,0,0.7543008379999998,28,0,0.3503719699999999,4166.0,5,0,1,0,0.0
109382,0,0.150526395,67,0,0.375114225,6565.0,17,0,2,0,1.0
36227,0,0.128196431,64,0,0.4088993639999999,14000.0,34,0,4,0,0.0
119269,0,0.058924117,56,0,0.639307566,6700.0,31,0,2,0,1.0
32079,0,0.397933678,38,0,0.361199455,2200.0,7,0,0,0,1.0
36783,0,0.6241862959999999,49,4,0.414265983,10135.0,13,0,1,0,4.0
28040,1,0.62245918,41,0,0.036762335,3100.0,3,0,0,1,0.0
17897,0,0.054470709,64,0,0.152436485,2400.0,3,0,0,0,0.0
25443,0,0.01562298,62,0,2769.0,,23,0,1,0,3.0
145552,0,0.189587361,50,0,0.0679327289999999,10583.0,9,0,1,0,0.0
28891,0,0.000668769,45,0,0.210298284,6000.0,5,0,1,0,2.0
60323,0,0.9999999,32,2,0.6990291259999998,3501.0,3,0,1,0,1.0
68291,0,0.1275872409999999,59,0,0.399492613,6700.0,7,0,1,0,2.0
56556,0,0.03519912,74,0,0.011730205,3750.0,10,0,0,0,0.0
128934,1,0.9066166120000002,28,0,0.103958417,2500.0,3,1,0,1,0.0
83224,0,0.9999999,33,0,0.118855873,3600.0,2,0,0,0,3.0
43822,0,0.371066182,47,0,0.392768579,12500.0,13,0,1,0,0.0
113747,0,0.0030684089999999,63,0,0.022061483,13824.0,3,0,0,0,1.0
127631,0,0.1326073409999999,32,0,1.11236545,3808.0,14,0,2,0,0.0
131557,0,0.002112577,38,0,0.558269136,6100.0,7,0,3,0,0.0
20698,0,0.090381924,40,0,0.090432961,2863.0,5,0,0,0,0.0
98569,0,0.3361691479999999,42,1,0.398886358,3950.0,14,0,1,0,2.0
13305,0,0.1264149109999999,64,0,0.0642352939999999,4249.0,6,0,0,0,0.0
92805,0,0.128216439,30,0,0.4508265619999999,3568.0,5,0,1,0,0.0
52810,0,0.093997195,46,0,0.8197515899999998,3300.0,19,0,1,0,2.0
61459,0,0.9999999,26,0,0.0,3300.0,0,0,0,0,0.0
39425,0,0.972462026,50,0,0.154880931,5500.0,4,0,0,0,3.0
23438,0,0.287382895,46,1,0.29430759,30039.0,12,1,3,0,4.0
93236,0,0.00933044,36,0,0.283411686,1488.0,6,0,0,0,0.0
70875,1,0.035042113,56,0,0.09597268,8491.0,18,0,0,0,0.0
55509,0,0.0060660649999999,58,0,2129.0,,7,0,1,0,0.0
9743,0,0.044119086,51,0,0.356069218,7916.0,13,0,1,0,0.0
149085,0,0.192648111,81,1,0.610888957,3250.0,10,0,1,0,0.0
23772,0,0.812476953,57,0,1273.0,,21,0,0,0,0.0
7473,0,0.000763228,57,0,0.1697490089999999,9083.0,5,0,1,0,1.0
147307,0,0.9999999,39,0,0.201554692,1800.0,2,0,0,0,3.0
119571,0,0.003363534,52,0,0.0005863959999999,5115.0,4,0,0,0,0.0
137859,0,0.8291303399999999,29,0,4023.0,,10,0,1,0,0.0
103122,0,0.0523179069999999,49,0,2362.0,,4,0,2,0,0.0
92935,0,0.0,45,0,4145.0,,5,0,2,0,0.0
147991,0,0.4661450720000001,29,0,0.187406297,2000.0,6,0,0,0,0.0
58113,0,0.0009998999999999,34,0,1743.0,,5,0,1,0,0.0
69168,0,0.0,41,0,0.097425655,4505.0,5,0,0,0,0.0
109611,0,0.229980033,56,0,0.7343052659999999,3360.0,14,0,1,0,1.0
106307,0,0.513926582,53,0,0.582961641,6725.0,4,0,2,0,2.0
24405,0,0.023628149,78,0,0.1419781569999999,6500.0,14,0,1,0,0.0
124876,0,0.9999999,27,0,704.0,,3,0,1,0,0.0
15183,0,0.0304116959999999,45,0,0.908727515,1500.0,7,0,1,0,0.0
35993,0,0.26224825,78,0,0.16215307,5944.0,5,0,1,0,2.0
128109,0,0.195943805,64,0,2131.0,,5,0,1,0,0.0
103720,0,0.040572652,50,0,1973.0,,7,0,1,0,0.0
33877,1,0.953261685,41,0,0.137064297,7200.0,3,0,0,0,3.0
36335,0,0.6758826029999999,50,0,1.040078201,8183.0,8,0,2,0,2.0
59943,0,0.0532227769999999,65,0,0.00707623,6217.0,6,0,0,0,0.0
37981,0,0.2709885679999999,73,0,0.501381597,7237.0,9,0,2,0,0.0
146665,0,0.0841632309999999,78,0,0.873096447,2166.0,11,0,1,0,0.0
69317,0,0.264043399,34,1,318.0,0.0,3,0,0,0,0.0
11954,0,0.01418632,51,0,0.139965009,4000.0,5,0,1,0,3.0
79574,0,0.855310639,47,0,6262.0,,5,0,1,0,1.0
145636,1,0.9999999,29,0,0.018177687,4400.0,1,2,0,0,1.0
124326,0,0.211949607,27,0,0.3532085079999999,5500.0,11,0,1,0,1.0
139648,0,0.145548205,68,0,0.211653813,3500.0,4,0,0,0,0.0
34274,0,0.2535963769999999,74,0,0.4583708659999999,7770.0,17,0,1,0,0.0
106919,0,0.166300116,63,0,0.790241952,5000.0,18,0,2,0,3.0
58419,1,0.149077983,50,0,0.003250975,6151.0,3,0,0,0,1.0
82587,0,0.420335508,57,0,0.4464885619999999,6250.0,10,0,3,0,0.0
103086,0,0.0,37,0,1885.0,,3,0,1,0,0.0
59037,1,0.8088817809999999,48,4,0.8516423359999998,10959.0,23,2,2,2,3.0
53060,0,0.8202789229999998,57,2,0.2338494389999999,7491.0,16,0,2,0,0.0
6833,0,0.009339405,95,0,24.0,,3,0,0,0,0.0
59187,0,0.5572601889999999,61,0,0.4834951459999999,6694.0,12,0,1,0,0.0
47016,0,0.212857304,27,0,0.960013788,2900.0,9,0,1,0,3.0
147900,0,0.024950966,36,0,0.390630468,20000.0,13,0,3,0,1.0
65549,0,0.0071046399999999,33,0,0.565973406,5865.0,8,0,1,0,0.0
93945,0,0.003434201,74,1,824.0,,13,0,1,0,0.0
73935,0,0.0,50,0,0.1898413539999999,7500.0,7,0,2,0,2.0
83951,0,0.0,38,0,0.410993304,7167.0,12,0,1,0,1.0
28591,0,0.3885898820000001,67,0,1543.0,,11,0,1,0,0.0
87435,0,0.700391884,49,0,0.865083252,4083.0,14,0,2,0,2.0
63653,0,0.4761181729999999,41,0,0.158068238,6066.0,13,0,0,1,2.0
8377,0,0.995004995,30,0,383.0,,4,0,0,0,0.0
131716,0,0.2354091949999999,40,1,850.0,,7,0,1,0,2.0
116069,0,0.579050273,42,0,0.3852477229999999,4500.0,11,0,0,0,1.0
114046,0,0.298970875,47,0,0.125360508,5200.0,7,0,0,0,0.0
87560,0,0.9999999,24,0,716.0,,3,0,0,0,1.0
65320,0,0.241423781,76,0,0.124627771,9066.0,6,0,1,0,1.0
20374,0,0.9999999,30,0,0.157921039,2000.0,1,0,0,0,1.0
146092,0,0.0,33,0,0.106886354,7100.0,5,0,0,0,2.0
125948,0,0.003454388,61,0,279.0,,2,0,0,0,0.0
145209,0,0.019844275,82,0,0.009196812,3261.0,4,0,0,0,0.0
82946,0,0.9999999,59,0,0.023220932,18000.0,3,0,1,0,1.0
13035,0,0.105132294,73,0,0.307479989,3622.0,12,0,2,0,0.0
113239,0,0.533902927,74,2,0.255841584,2524.0,10,0,0,0,1.0
88066,0,0.0664103709999999,51,0,0.567677682,6626.0,13,0,3,0,4.0
53624,0,0.024091426,94,0,29.0,0.0,3,0,0,0,0.0
110677,0,0.385707945,57,1,0.7613253949999998,3862.0,12,0,2,0,0.0
115255,0,0.0081951809999999,79,0,7.0,,6,0,0,0,0.0
4246,1,0.991008991,25,3,0.039745032,8000.0,4,2,0,0,0.0
56652,0,0.1995050929999999,66,0,0.15435978,2545.0,5,0,0,0,0.0
66826,1,1.041545707,43,1,0.1193520889999999,9383.0,7,0,0,0,0.0
108871,0,0.652317384,75,0,0.3888508419999999,7300.0,7,0,2,0,1.0
64537,0,0.231194606,66,0,0.0649536049999999,1400.0,4,0,0,0,1.0
125646,0,0.9999999,55,0,0.7852173909999999,4599.0,2,0,1,0,0.0
131335,0,0.0753036779999999,35,0,0.6814861859999999,3148.0,6,0,1,0,1.0
68693,0,0.0543658679999999,35,0,0.333798048,5020.0,9,0,1,0,2.0
105248,0,0.004965919,63,0,1245.0,0.0,15,0,2,0,1.0
30282,0,0.2414298189999999,38,0,360.0,,5,0,0,0,0.0
71314,0,0.0332488129999999,42,0,2318.0,,8,0,1,0,0.0
33950,0,0.783698502,49,2,0.598214286,5039.0,5,1,1,0,1.0
131108,0,0.0521757519999999,78,0,0.054111033,5691.0,11,0,1,0,0.0
94934,0,0.022856759,58,0,613.0,0.0,11,0,1,0,0.0
6552,0,0.880329955,47,1,0.512255742,11667.0,17,0,1,0,2.0
56463,0,0.0997214579999999,47,0,0.452822329,4800.0,11,0,1,0,0.0
9492,1,0.0040206579999999,83,1,1368.0,,10,0,1,0,0.0
16276,0,0.9999999,23,0,0.203197868,1500.0,2,0,0,0,0.0
33079,0,0.0213319109999999,37,0,0.303724098,6900.0,5,0,4,0,1.0
93332,0,0.9066947,38,0,0.402838252,6200.0,6,0,0,0,4.0
20365,0,0.0,53,0,0.9838585700000002,1300.0,9,0,1,0,0.0
29662,0,0.0081806699999999,64,0,0.1212348459999999,8000.0,18,0,1,0,0.0
127994,0,0.0646645109999999,78,0,0.014496376,4000.0,1,0,0,0,0.0
50768,0,0.0982304999999999,73,0,0.137343133,20000.0,8,0,1,0,0.0
111214,0,0.0339957509999999,67,0,13.0,,9,0,0,0,0.0
71392,0,0.9999999,27,0,0.0906233629999999,5726.0,4,0,0,0,0.0
121757,0,0.4200595409999999,63,0,0.4525078579999999,7316.0,8,0,3,0,0.0
62919,0,0.033577467,65,0,0.083298626,2400.0,17,0,0,0,0.0
89145,0,0.949787508,50,0,0.355415097,8226.0,5,0,0,0,0.0
135451,0,0.0879798519999999,47,1,0.030645512,4600.0,4,0,0,0,2.0
105095,0,0.188591341,38,0,0.368981946,7975.0,7,0,2,0,4.0
79591,0,0.012334065,85,0,0.0036148539999999,3042.0,11,0,0,0,0.0
5196,0,0.6508994,70,0,380.0,,2,0,0,0,0.0
7790,0,0.199717251,51,0,0.49539306,5100.0,7,0,1,0,0.0
51551,0,0.025299601,78,0,0.0090596689999999,3200.0,7,0,0,0,0.0
114003,0,0.350347711,71,0,0.38021152,11440.0,12,0,1,0,0.0
31344,1,0.0,53,0,0.3426140759999999,9050.0,15,0,4,0,1.0
51385,0,0.4496348220000001,54,0,0.187165461,17000.0,6,0,2,0,3.0
35376,1,0.984000696,43,2,0.7828179969999999,5400.0,8,1,2,0,2.0
73906,0,0.1295228589999999,62,0,0.173139535,8599.0,12,0,1,0,0.0
69018,0,0.57416455,29,0,1133.0,,10,0,0,1,2.0
23608,1,0.201208056,65,0,0.112735908,8000.0,19,0,0,0,1.0
32341,0,0.312419645,71,0,1433.0,,3,0,1,0,0.0
145044,1,0.940443634,34,2,0.124204786,3300.0,6,1,0,0,0.0
124151,0,0.4336802699999999,52,0,0.380602708,10485.0,12,0,3,0,1.0
146179,0,0.291929021,47,0,0.449002958,10480.0,15,0,2,0,0.0
92813,0,0.057130933,33,0,0.452909418,5000.0,8,0,2,0,0.0
20868,0,0.0415241299999999,43,0,0.005748563,4000.0,3,0,0,0,2.0
18325,0,0.732453509,56,0,1.149829352,2929.0,9,0,1,0,0.0
145299,0,0.9999999,56,0,0.0881190419999999,4300.0,2,0,0,0,0.0
67379,0,0.892222077,36,0,0.377007935,5166.0,5,0,1,0,2.0
116196,0,0.3470239339999999,59,0,0.127826488,4333.0,7,0,0,0,0.0
27573,0,0.883550944,44,0,0.343670491,20830.0,15,0,2,0,3.0
9768,0,0.5691815519999999,61,0,0.288902666,1612.0,6,2,1,0,1.0
19821,0,0.382330015,51,0,0.6538581689999999,3200.0,7,0,1,0,0.0
31752,0,0.1326850719999999,58,1,3861.0,,20,0,1,1,0.0
89324,0,0.1764343949999999,27,0,0.457363234,7000.0,4,0,1,0,0.0
3989,0,0.0,78,0,0.215397831,9312.0,8,0,1,0,0.0
16481,0,0.039087912,34,0,0.067460772,8730.0,19,0,0,0,2.0
111349,0,0.0866176919999999,40,0,0.0332024279999999,2800.0,4,0,0,0,0.0
22313,0,0.05079161,84,0,141.0,,18,0,0,0,0.0
91947,0,0.161541074,68,0,37.82370047,2750.0,8,0,4,0,0.0
26442,0,0.394331494,46,0,0.7904937699999999,6500.0,21,0,3,0,3.0
25318,0,0.3331015529999999,41,0,0.7324963790000002,2070.0,5,0,1,0,1.0
46301,0,0.836744217,37,0,0.220617641,4500.0,3,0,0,0,1.0
145165,0,0.002437449,60,0,0.0004864599999999,6166.0,9,0,0,0,1.0
142052,0,0.005594308,64,0,3352.0,,10,0,2,0,0.0
35485,0,0.1563904889999999,52,1,0.264929273,14350.0,14,0,1,0,1.0
124033,0,0.01760793,47,0,893.0,,7,0,1,0,3.0
8094,0,0.100759696,27,0,57.0,0.0,4,0,0,0,0.0
113285,0,0.004955445,74,0,0.18592563,2500.0,13,0,1,0,0.0
72200,0,0.324397038,40,0,0.071243299,5782.0,5,0,0,0,5.0
118413,0,0.005651558,64,0,1922.0,,13,0,2,0,0.0
103642,0,0.746138775,36,0,2782.0,,6,0,1,0,0.0
126639,0,0.006213638,76,0,0.001624797,8000.0,8,0,0,0,1.0
20710,0,0.1039037,44,0,0.314922388,10500.0,8,0,2,0,4.0
135039,0,0.032965568,52,0,0.445862387,7600.0,10,0,2,0,1.0
79140,0,0.107292371,44,0,0.103972858,9136.0,10,0,0,0,0.0
129788,0,0.5998526349999999,31,0,0.2269330069999999,7358.0,6,0,0,0,5.0
118753,0,0.0234833659999999,78,0,0.0134459579999999,5800.0,9,0,0,0,0.0
144961,0,0.019441656,70,0,0.004553734,3293.0,6,0,0,0,0.0
23454,0,0.9999999,61,0,263.0,,0,1,0,0,0.0
95589,0,0.0426264229999999,46,0,1.1287661409999998,2787.0,9,0,2,0,2.0
145315,0,0.245290958,42,0,0.430424972,5317.0,8,0,2,0,3.0
88596,0,0.1955555559999999,63,0,0.234234234,10322.0,9,0,1,0,0.0
135962,0,0.8769707679999998,39,0,0.134162209,6916.0,10,0,0,0,1.0
44251,0,0.235479759,41,0,0.304126522,5500.0,10,0,2,0,2.0
97520,0,0.6298479759999999,73,0,2630.0,,15,0,2,0,0.0
63182,0,0.9999999,33,0,0.024169184,4302.0,1,1,0,0,0.0
110697,0,0.078033137,64,0,0.5177416189999999,5100.0,13,0,3,0,0.0
108032,0,0.798395362,44,0,0.4409845789999999,3371.0,5,0,0,0,1.0
99841,0,0.089643984,75,0,2146.0,,11,0,3,0,1.0
86953,0,0.676226975,52,0,0.2085889569999999,4400.0,11,0,0,0,1.0
81080,0,0.015626143,66,0,7131.0,,31,0,9,0,0.0
145988,1,1.572459745,31,2,518.0,,8,3,0,1,0.0
36421,0,0.5780274659999999,82,0,0.4437019709999999,2992.0,5,0,1,0,0.0
74914,0,0.025221522,43,0,0.475210399,12000.0,10,0,2,0,6.0
33685,0,0.026378411,30,0,0.003499125,4000.0,4,0,0,0,0.0
77837,0,0.0304083999999999,90,0,39.0,,4,0,0,0,0.0
79231,0,0.657736905,32,0,0.1398533949999999,5183.0,3,0,0,0,2.0
131666,0,0.1822408879999999,50,0,1717.0,,2,0,1,0,0.0
41630,0,0.028526985,58,0,0.249220417,12185.0,11,0,2,0,1.0
40237,0,0.005705574,82,0,11.0,,8,0,0,0,0.0
7458,0,0.0,42,1,0.295470453,10000.0,15,0,1,0,4.0
110454,0,0.0056989919999999,40,0,0.503747149,6137.0,7,0,1,0,0.0
35033,0,0.9999999,25,0,0.008817635,2494.0,0,1,0,0,0.0
27693,0,0.597261749,61,0,0.0954840859999999,6000.0,10,0,0,1,0.0
146693,0,0.5963473839999999,58,0,0.401485788,6191.0,11,0,3,0,3.0
57726,0,0.8620344909999998,43,1,0.03119688,10000.0,1,0,0,0,2.0
16924,0,0.122037301,52,2,0.438483844,4827.0,14,0,1,0,1.0
104967,0,0.047135943,73,0,1.080816497,4800.0,10,0,2,0,0.0
2806,0,0.0201319909999999,36,1,0.0008796789999999,10230.0,2,0,0,0,0.0
43563,0,0.1276726659999999,30,0,0.4675125789999999,4570.0,5,0,1,0,1.0
149354,0,0.2076064709999999,64,0,7335.0,,18,0,2,0,0.0
108028,0,0.221120452,46,0,0.316535223,7480.0,5,0,1,0,2.0
91452,0,0.072497583,59,0,0.3543291339999999,5000.0,15,0,1,0,0.0
92360,0,0.6674665069999999,31,0,0.480220493,3083.0,5,0,0,0,1.0
108530,0,0.0,39,0,0.006856359,5833.0,4,0,0,0,2.0
65823,0,0.9999999,70,0,0.0,,1,0,0,0,0.0
105732,0,0.0280476669999999,65,1,0.177497092,6016.0,11,0,1,0,0.0
148244,0,0.0490731479999999,33,0,0.030295914,8515.0,5,0,0,0,0.0
31514,0,0.019712103,61,0,3107.0,,10,0,1,0,0.0
112574,0,0.368208032,70,0,0.541865024,3570.0,11,0,1,0,0.0
124787,0,0.643429059,43,0,0.0774175119999999,7000.0,4,0,0,0,1.0
60506,0,0.9999999,29,0,0.0,3208.0,0,0,0,0,2.0
76902,0,0.288130416,77,0,0.5565507189999999,4800.0,15,0,1,0,0.0
14182,0,0.071613565,76,3,0.201280878,7650.0,13,0,0,0,1.0
60058,0,0.0838323349999999,29,0,0.0004997499999999,2000.0,1,0,0,0,0.0
100927,0,0.050251256,42,0,0.2846378589999999,6502.0,8,0,1,0,0.0
4259,0,1.316984559,44,1,0.019553073,2147.0,4,0,0,0,1.0
15063,0,0.0,63,0,0.526788003,3900.0,4,0,2,0,0.0
40700,0,0.0521736959999999,48,1,0.4791169909999999,13000.0,8,0,1,0,2.0
113362,0,0.859067114,42,0,0.117983145,7000.0,8,0,0,0,0.0
36491,0,0.046560953,47,0,0.322278057,2984.0,7,0,1,0,0.0
24950,0,0.6238250779999999,53,0,0.391617341,6250.0,6,0,2,0,2.0
23985,0,0.047123037,78,0,36.0,,4,0,0,0,0.0
133972,0,0.002890708,73,0,0.054135124,7000.0,10,0,0,0,0.0
59772,0,0.4735088299999999,56,0,0.4583476169999999,5833.0,8,0,3,0,0.0
30070,0,0.4601248319999999,41,0,4200.0,,17,0,2,0,2.0
141929,0,0.96823654,66,1,0.712076145,5042.0,11,0,2,0,0.0
142279,1,0.952123742,31,1,0.192903548,2000.0,2,4,0,1,1.0
141493,0,0.844615538,34,0,0.730603104,6250.0,6,0,2,0,1.0
19879,0,0.0195254309999999,73,0,0.0145697629999999,5833.0,5,0,0,0,0.0
105042,1,1.636655949,45,1,0.6907618479999998,3333.0,3,4,1,0,1.0
95889,0,0.020965501,48,0,0.366922456,9903.0,9,0,1,0,2.0
132664,0,0.000852373,56,0,0.0,1500.0,4,0,0,0,0.0
53267,0,0.4924375369999999,51,0,0.631531328,4420.0,8,0,1,0,2.0
51277,0,0.0,46,0,0.161025511,7917.0,9,0,0,0,1.0
73317,0,0.0230678609999999,56,0,0.4443531829999999,12174.0,16,0,1,0,0.0
103521,0,0.0,65,0,1290.0,,3,0,0,0,0.0
69760,0,0.2022147159999999,45,0,0.41195292,8750.0,15,0,2,0,2.0
452,0,0.5032993399999999,55,0,0.454057468,3166.0,5,0,2,0,0.0
89371,0,0.0643349709999999,50,0,0.668614357,9583.0,10,0,2,0,0.0
91861,0,0.010321534,49,0,0.231479397,4440.0,7,0,1,0,0.0
108653,0,0.039752121,38,0,0.003928104,8400.0,8,0,0,0,1.0
